grp,id,screenName,content,valence,harm,arousal,fairness
1,2203,Bocachicagirl,House Democrats are staging a sit-in on the House floor on gun control: https://t.co/IosxIyDlvF,0.645833333,0,0.480810903,0.123369695
0,2204,dkm8890,"@ReneeofSoCalif @jsand123123 She said at the DNC ""until we deal with the gun violence in this country, we can't claim home of the brave""...",0.645833333,0,0.186903455,0.314623679
1,2205,billy_lloyd,#GOP love the Second Amendment. Often forget the First Amendment. #NoHateNoRacism. #CodePink #RNCinCLE,0.645833333,1,0.5208338,0.496178903
1,2206,hprinehart,@gunsensus I will help promote gun sense. My son is a survivor of unintentional gun violence due to negligent gun owners.,0.645833333,3,0.566893305,0.147994734
1,2207,Zakkai,I believe in an America where everyone has their own surveillance drone (which can fetch their personal gun for them on command).,0.645833333,0,0.872020832,0.414886885
1,2208,RepMikeHonda,.@HouseGOP must let Congress do its job! We must have a vote on commonsense gun safety legislation. #NoMoreSilence #DayOfAction,0.645833333,1,0.56232345,0.616890077
1,2209,shauntandon,Trump remark comes day of announced <hashtag> Concerts Across America <\hashtag> to push gun violence on election agenda https://t.co/4eaR9Z1Nk3,0.645833333,0,0.143278289,0.017174902
1,2210,msquaredtweets,"Via @NPR: Gun Violence 'A Public Health Crisis,' American Medical Association Says https://t.co/aDaIpFEFyT",0.645833333,2,0.263995664,0.370927937
1,2211,dcjefferson,I just wrote an op-ed piece -We Can't Leave Gun Control In The Hands Of Politicans - https://t.co/dJ1j1hgy15 https://t.co/GQstZRdPJQ,0.645833333,0,0.546856321,0.750029906
1,2212,Frizzbiscuit,"“It’s On Us, Too: An Easy Guide To Contacting Your Elected Representatives About Gun Control” by @nsilverberg https://t.co/PMhaix2j1L",0.645833333,1,0.885387585,0.490528639
1,2213,KarenSchleimer,Live @ 10:00am: @HouseDemocrats standing with gun violence survivors calling for... https://t.co/k4tKWZfaZe via @HouseDemocrats,0.645833333,0,0.614058375,0.086328528
0,2214,falken1a,@NBCNightlyNews @anblanx they need more stricter gun laws in France,0.645833333,1,0.988168481,0.237662986
0,2215,christo03475578,@BretBaier #GIJOE please mention that email that says Hillary Clinton plans to pass an executive order for gun control if she wins.,0.645833333,0,0.515383019,0.259519397
0,2216,BlkRobeRegiment,"Gun Control -- No matter what your opinion, you need to see this https://t.co/KkMivSp5uE via @YouTube : @Foxnews @CNN @GOP",0.645833333,0,0.254132751,0.352877508
0,2217,ATPNC,"Second Amendment and the election. -- by Joe Forbes: In a few weeks, we will elect a new President. That Pres... https://t.co/M3n3j01szJ",0.645833333,0,0.801218742,0.153308062
0,2218,PaladinHouse,Are Conservatives Getting Soft on Gun Rights? | Nelson Lund https://t.co/twHLivhTbU via @feeonline,0.645833333,0,0.041172896,0.777628421
1,2219,Vauxhall02,"@davidharsanyi @MeghanMcCain Let me put a finer point on it for u. These 'gun control' measures are bipartisan, popular, and deserve a vote.",0.645833333,0,0.302238227,0.222816811
1,2220,AndyReaser,"May the prayers of our lawmakers bring peace to law enforcement, as they have for countless victims of gun violence. https://t.co/MhfGibNuey",0.645833333,2,0.058691116,0.592546588
1,2221,TiffNFord,Chicago's high gun violence #s for 2016 demand public health solutions. Read Building a Safe Chicago: https://t.co/M4Htzl23HL #SafeChicago,0.645833333,1,0.007011673,0.314139454
1,2222,ClicheByNature,The more we learn about the shooter the more we need to pass reasonable gun laws Peoples lives matter more than guns <hashtag> Make America Great Again <\hashtag>,0.645833333,1,0.35176222,0.998490196
1,2223,Maria_Wilder,Democrats continue House sit-in demanding vote on gun controlhttps://t.co/51nis3tS52  #GunControlNow,0.645833333,0,0.207660853,0.023564528
1,2224,KARENTIGHEIZZO,Senator’s 15-Hour Filibuster Gains ‘Path Forward’ on Gun Control Measures https://t.co/Ay9mcVThVI,0.645833333,1,0.871680878,0.457232957
1,2225,MEllen_hi,"""Why gun owners should reject Trump's call to 'Second Amendment people'""- @nxthompsonhttps://t.co/ZQosyg9u8H https://t.co/KDYgpSZIk9",0.645833333,0,0.697572779,0.80932997
1,2226,shempstielhope,It took a filibuster on gun control (HT: @ChrisMurphyCT) for me to learn abt snapcodes and why people put their heads in them. #oldman,0.645833333,1,0.922987224,0.902756455
0,2227,R_McBurney,The Second Amendment was written at a time when a person w/ a gun could MAYBE get off 2 shots per minute. https://t.co/Nb3quEIwQF,0.645833333,0,0.163281698,0.922220528
1,2228,vcchen,House Democrats Stage Sit-in to Push for Action on Gun Control https://t.co/VflKVKjOIa,0.645833333,1,0.009847926,0.855813293
1,2229,mdouglas1313,More gun laws associated with fewer gun deaths #policyrx16 @bicmay @PolicyRx,0.645833333,1,0.960996425,0.584192406
1,2230,MBevMorrison,"@RealLucasNeff @ForeignPolicy our parliament is 50% women, we have gun control, Justin Trudeau &amp; the Tragically Hip. Gotta love Canada.",0.645833333,0,0.926997335,0.919032681
0,2231,AmericanBorn_,Judge Was Appointed by Two Founding Fathers and Addressed Gun Control Almost Two Centuries Ago https://t.co/RZjVtDj9hY via @ConstitutionNat,0.645833333,0,0.849634422,0.15440813
0,2232,teel_melissa,BREAKING: WikiLeaks Shows How Hillary Will Use Executive Order for Gun Control https://t.co/AMSNYZm2Gr,0.645833333,0,0.869742888,0.154258846
1,2233,TraumaCamp,"Caliber Collection @thisiscaliber: jewelry made from remnants of gun violence, proceeds go2 GunBuyback. @TraumaCamp https://t.co/z5qt5pTtIq",0.645833333,0,0.352098306,0.085013523
1,2234,Eric_Phillips_,@Dalia30 Gun safety rule: Never point the gun at anything you're not willing to destroy. #dontmesswithdalia,0.645833333,0,0.139533187,0.963448074
0,2235,LogCabinGOP,New anti-gun control ad seeks to rally LGBT voters #2A https://t.co/uhyHALf6gq,0.645833333,0,0.756539509,0.390022507
0,2236,ThomadroStudios,The true history of gun control - Timeline - https://t.co/NFG8WfIAnd https://t.co/CAWkMvvUBi via @HealthRanger,0.645833333,0,0.043361871,0.492208332
1,2237,DrTTGreen,"While @cnn and @msnbc talk about Trump. Demanding Action On Gun Control, House Democrats Stage Sit-In @npr https://t.co/jSsd38ucUH",0.645833333,0,0.782117596,0.098852054
1,2238,queenglass,I got 100% on the “Gun violence prevention” quiz. Can you beat me? https://t.co/Xznlv4jplQ,0.645833333,1,0.18435893,0.470310028
1,2239,leigh2503,@RepMikeCoffman I am your constituent and I would like to know what you are going to do about gun violence in this country. #nobillnobreak,0.645833333,2,0.901003694,0.609871986
1,2240,LizinBoulder,"@brianbeutler @mattyglesias Surely, ""Second Amendment people"" must be another explanatory variable.",0.645833333,0,0.122352466,0.149254489
0,2241,Mac8791,@_Makada_ second amendment. We do still have guns,0.645833333,0,0.861826302,0.829380734
1,2242,Fabionsays,"In wake of the #Orlando tragedy, read this open letter from national leaders saying ‘Enough!’ to gun violence. https://t.co/MihIiiYln2",0.645833333,1,0.616936243,0.447393916
1,2243,Donnadol,LIVE: House Dems. hold sit-in on gun control https://t.co/SGgnGPXMTb via @msnbc,0.645833333,0,0.138909302,0.255890176
1,2244,Lanipondering,"Via @NPR: Gun Violence 'A Public Health Crisis,' American Medical Association Says https://t.co/x78ma16vOZ",0.645833333,0,0.295101657,0.255293305
1,2245,jenstaz,"@theUSpresident call out 2 all the ppl leaders 2 stand in unity 2 wage war agnst gun violence. Frm Syd, Oz we fear for US future without u.",0.645833333,1,0.994473591,0.893983979
1,2246,Hippi1960,.@RepSwalwell on #Periscope: The People's House. Sitting-in until Congress stands up to gun violence. #NoBillNoBreak https://t.co/ERUO5IARtd,0.645833333,1,0.539700801,0.07100908
0,2247,Snuffy79,Ted Nugent on Erin Burnett on gun control https://t.co/OoVTGjcqWn via @YouTube,0.645833333,0,0.393571042,0.573427926
0,2248,JoeRyan35278298,Hay Tom try and talk about gun control today......,0.666666667,1,0.442653045,0.956399712
1,2249,willsimpkins,"If you do one thing today, watch this video of @RepDebDingell personalizing gun violence.  #TellingHerTruth https://t.co/9tS6m1Dw5L",0.666666667,0,0.181975252,0.238600557
1,2250,R_S_Jackson,As soon as Washington does something to improve gun control RT @Howard_Moore: My prayers go out to ... https://t.co/Ski0pImyAE,0.666666667,1,0.004319267,0.740164423
0,2251,WalterVoter,Watching Senator Cruz on Orlando Shooting and Gun Violence @CSPANVL https://t.co/McwFD7fC8f,0.666666667,0,0.790653914,0.553956206
1,2252,SalemWitch65,It's time to end gun violence. https://t.co/nJ1KxF5tXc,0.666666667,1,0.832189588,0.021937837
1,2253,romeh,"#UofT voices on race, #BLM, gun control and politics in the wake of #Dallas #Castile and #Sterling. Follow along: https://t.co/B6h1o3u1iI",0.666666667,0,0.173559592,0.654464026
1,2254,ROADwomenTX,Read this in light of Donald Trump's second amendment comment today.  https://t.co/YJy5qLMwTG,0.666666667,0,0.19442463,0.910309599
0,2255,JamesRichter25,Donald Trump Jr hit it right on the nose speaking about Hillary and Gun control. Donald Trump Jr is roasting Hillary and Liberals. #RNCinCLE,0.666666667,0,0.731964819,0.749404069
1,2256,cg505_,".@CnC613 I considered this when retweeting, but the article is decent evidence rebutting that banning guns won't reduce GUN violence.",0.666666667,0,0.78143672,0.617130941
0,2257,ByronGBell,Harvard University Study Reveals Astonishing Link re Gun Control https://t.co/CgJu6gRIGg via @po_st,0.666666667,0,0.922325457,0.033423882
1,2258,GovPub,Baltimore may expand public health's arena to include gun violence and drug addiction https://t.co/V4c1bnR4u1 via @mattiekquinn #localgov,0.666666667,1,0.159287456,0.102907051
0,2259,dbnpirate,"@KimJHView @CNNPolitics will ask about gun control, abortion, sanctuary cities, and gun control,, there is so much we need to hear from both",0.666666667,0,0.76204436,0.419680007
1,2260,RepRubenGallego,"Again, @HouseDemocrats take to the floor to demand action to prevent gun violence &amp; save lives. Again, @HouseGOP is silent. #DisarmHate",0.666666667,1,0.122445093,0.838735176
1,2261,playingwfiber,"It's not technically a filibuster because it's not blocking legislation, but I love that Senate Democrats are forcing the gun control issue.",0.666666667,1,0.007850001,0.696158458
0,2262,METIMEJobs,[WATCH] Gun violence in gangland: See how tech is fighting gun crime https://t.co/WtuYpsB8cp via @ewnreporter,0.666666667,3,0.204253978,0.911489188
0,2263,ingaingulfsen,Exploring and discussing the sexual and racial politics of gun violence and terrorism @BklynInstitute,0.666666667,0,0.314083825,0.93899719
1,2264,Jaudath,"⚡️ ""House Democrats stage sit-in to protest gun violence""https://t.co/hM1tUzKJOv",0.666666667,0,0.285662685,0.976722243
1,2265,CCNSunrise,The Morning Buzz crew discusses gun violence in the United States. https://t.co/tmZAx7RPRx,0.666666667,0,0.273917004,0.515117063
1,2266,BrendanPHughes,House Democrats Staging Sit-In to Force Gun Control Vote; Republicans Switch Off C-Span Cameras https://t.co/XbaKSihVVX,0.666666667,0,0.496488609,0.921719338
0,2267,honkamania,@PodcastOne @petercambor @TomArnold hey Tom what's your solution to gun violence.,0.666666667,0,0.821234052,0.49032574
1,2268,RepMikeHonda,"@resp_solutions I'm only doing my job. Now, we need a vote on my bill to end the NRA-backed ban on CDC gun violence research. #DemandAVote",0.666666667,1,0.728492383,0.975413498
1,2269,kschowal,Just joined @MomsDemand to take on gun violence crisis in our country. Join us here:  https://t.co/QWeacDUnDC via @Everytown,0.666666667,1,0.01594913,0.607955363
1,2270,kristysuz,Samantha Bee delivers strong message on gun control on 'Full Frontal' https://t.co/BKb5x083ES via @Yahoo,0.666666667,0,0.630582971,0.078908059
1,2271,kelseyg123,Listening to my parents debate gun control is so interesting. They both agree...until they don't. #NBCNewsAtHalftime,0.666666667,0,0.139402942,0.607210084
1,2272,glaverghetta,NEW POLL: gun violence prevention is a key issue with voters in swing Senate races https://t.co/0RwMJinWhI #gunsense #VocalMajority https://t.co/lINXkNvvqq,0.666666667,0,0.900556956,0.833476682
1,2273,leslywritesalot,When you're fav author is pro gun control &amp; woke and you just sort of nod b/c they're the https://t.co/JjcMeZoBBQ https://t.co/5G13qDmI9q,0.666666667,0,0.198382795,0.302325025
1,2274,WarrenNMurray,#Enough: 14-hour Senate filibuster ends as Democrat claims gun control victory https://t.co/0vJVmmRgop #holdthefloor #filibuster,0.666666667,1,0.909094235,0.386689384
0,2275,bfarrell651,.@RepAlexMooney: Stand up for our Second Amendment rights and don't let any new gun control measures pass. #NRA #2A,0.666666667,1,0.812405044,0.436185067
0,2276,Lexion770,Jim Jefferies -- Gun Control (Part 1) from BARE -- Netflix Special https://t.co/cR6CK4mroY,0.666666667,0,0.875827113,0.869967708
1,2277,dhuman,"Spurred by Orlando Shooting, G.O.P. Senator Offers a Gun Control Compromise - YES  @SenatorCollins @SenatorHeitkamp  https://t.co/WUO1l096PI",0.666666667,1,0.903878759,0.799477079
1,2278,jmbrown85,How ‘The Onion’ Became One of the Strongest Voices for Gun Control https://t.co/6hJwhBoFuJ via @thedailybeast,0.666666667,0,0.275148531,0.439576538
1,2279,andrewjlederer,"Well, that's it. We've done what we can on gun control. We can move on with a clear conscience.",0.666666667,1,0.874268107,0.455248462
1,2280,watermapped,Just took the quiz “Gun violence prevention” in the Hillary 2016 app -  https://t.co/27GWTafKmN https://t.co/5erkK4763w,0.666666667,0,0.299487643,0.178257834
0,2281,tully2316,The second amendment is my gun permit https://t.co/eVfomMCqLf,0.666666667,0,0.434366594,0.034459793
0,2282,Stormyleewolf,Clinton Invokes Trayvon Martin in Gun Control Push https://t.co/Uf4Ylb2SPH,0.666666667,0,0.114328294,0.270533964
0,2283,BuzzWeedle,"I thought we were doing #WearOrange for gun violence. As in, we support it. Ah, well. Here's a gun. https://t.co/cLIER248nj",0.666666667,0,0.57036867,0.646298322
1,2284,DavidBangsberg,Important discussion for OHSU and PSU faculty and student tonight Gun Violence as a Public Health Issue OHSU-PSU SPH https://t.co/hiFUQD3Ra1,0.666666667,2,0.946691785,0.112073544
1,2285,DenaHellums,"Keep your thoughts and prayers, Congress. Do your job. Protect Americans from gun violence. Thank you Senate Dems. https://t.co/n85L2V6aS1",0.666666667,1,0.833557145,0.109995909
1,2286,loudertogether,"Doctors treat victims of gun violence, but Congress (NRA) refuses to lift ban on research. Stand for science: https://t.co/9ykWAneJuy",0.666666667,3,0.41332855,0.043002248
0,2287,LucasInc3,@masiragz gun rights were made so that people could defend themselves or come together to defend their first amendment rights.,0.666666667,1,0.542469797,0.91441989
1,2288,BosleyPamela,#UndertheGun Stephanie and I spoke about gun safety in America &amp; Chicago Violence through live Satellite to 13... https://t.co/z2Y8G9lgQv,0.666666667,1,0.060021229,0.127563651
1,2289,Kinetic_Passion,You'll never see the twist in this gun violence PSA coming https://t.co/ky4F9Iyf5B via @HuffPostParents,0.666666667,0,0.565891457,0.406234739
1,2290,katag,Major Medical Group Declares Gun Violence a Public Health Crisis https://t.co/1B0SBq0Vu9 via @TIME [yes!],0.666666667,1,0.06705255,0.053804463
0,2291,suubi38,Howard Stern Just Dropped a Lot of Truth About Gun Control https://t.co/2xywWsQRFm via @glennbeck,0.666666667,0,0.396696265,0.677835904
0,2292,realbrianhook,"By using real data, specifically how would gun bans or gun control prevent an #orlandoshooting ? @BringtheFlag @100PercFEDUP @WSJ @nytimes",0.666666667,3,0.5147257,0.019130357
1,2293,NobleCause2016,Sell to government authorities. Establish a law that take away gun from streets and regular people. Give this gun to law and order handlers.,0.666666667,1,0.6962292,0.032277646
1,2294,reb_photog,"@SenateMajLdr this is why you should hold a vote on gun control laws. The dems #holdthefloor - be a man, be a leader, hold a vote.",0.666666667,1,0.893279648,0.207224479
0,2295,SafeSHOOTny,"How Donald Trump Could End Numerous Gun Controls in CA, IL, NY, and NJ - Breitbart https://t.co/Vn8Wjhu9RJ via @BreitbartNews",0.666666667,0,0.161224866,0.939346364
0,2296,OmnicamCorp,"THE WORLD OF CHARTS—A LOOK BACKDay 11,017: On Gun Control https://t.co/QCPavfp9zF",0.666666667,0,0.105957844,0.870681384
1,2297,Spread_Shots,Just took the quiz “Gun violence prevention” in the Hillary 2016 app -  https://t.co/0plFGmAxcx https://t.co/rZRGG28aJp,0.666666667,0,0.582746863,0.315159135
0,2298,pls617,@foxandfriends Really? 2nd amendment is our protection against violence.,0.666666667,0,0.556738675,0.691938149
1,2299,dawglover1983,Just took the quiz “Gun violence prevention” in the Hillary 2016 app -  https://t.co/TwtS2AWduK https://t.co/6VEtg6B7NB,0.666666667,0,0.081586299,0.382228656
1,2300,ktylerconk,#WearOrange Protect our children from gun violence! https://t.co/19grO350tJ,0.666666667,1,0.517340386,0.695642509
1,2301,Spread_Shots,Just took the quiz “Gun violence prevention” in the Hillary 2016 app -  https://t.co/0plFGmAxcx https://t.co/MajNN2QZ95,0.666666667,0,0.776572946,0.203233678
1,2302,WRRadioPat,Just joined @MomsDemand to take on gun violence crisis in our country. Join us here:  https://t.co/VrVqnZiA0S via @Everytown,0.666666667,1,0.860502336,0.586957983
1,2303,SjSoble,Just joined @MomsDemand to take on gun violence crisis in our country. Join us here:  https://t.co/G6x3NejN3y via @Everytown,0.666666667,1,0.923610082,0.873366017
1,2304,mdouglas1313,Gun violence panel includes @MSMEDU MPH student @glendawrenn @DrReedTuckson @thecopdoc @MSMPres #healthequity https://t.co/I0pvFnxrFA,0.666666667,0,0.693661922,0.513667195
0,2305,davidhayward55,"@rdhinds gun laws soln: change law &amp; supply everyone sleeveless shirts, in doing so 2nd amendment of constitution is upheld #righttobeararms",0.666666667,0,0.738238538,0.276929834
1,2306,RPorter1951,Just joined @MomsDemand to take on gun violence crisis in our country. Join us here:  https://t.co/Jztm3rBzb0 via @Everytown,0.666666667,1,0.03752916,0.610062148
0,2307,eric1gucci,#BREAKING: Sen. Chris Murphy starts talking filibuster over gun control–Sen. Chris Murphy (D-C… via @POLITICO https://t.co/FYK4AyUekH,0.666666667,0,0.475630027,0.98643025
1,2308,srpoland85,Just joined @MomsDemand to take on gun violence crisis in our country. Join us here:  https://t.co/vmSfFXuia8 via @Everytown,0.666666667,1,0.332561314,0.038116622
0,2309,Macroshock,"@JudgeJeanine  Good for you! Gun control is  ""Using both hands to steady your shots""",0.666666667,0,0.977292077,0.138819527
1,2310,tflott8,"@DWStweets @elizabethforma hoping theDNC strategy is to publicize daily the GOP senators that voted down gun control, and to primary them",0.666666667,0,0.142032004,0.111719941
0,2311,TywannaM,"My God #ABC2020, presidential candidates, gun control, we need sooooo much more prayer. Lord heal the land, make us ready.",0.666666667,1,0.81273134,0.87231024
1,2312,CourtneyGreve,"Loyola top ER doc, chaplain talk gun violence as a public health epidemic. Healing Society’s Soul https://t.co/miT0GivFXu via @ChiHealthMag",0.666666667,0,0.22651286,0.52017909
1,2313,afthealthwire,HPAE's Ann Twomey: A Public Health Approach and a Call to Action to End Gun Violence https://t.co/ck9LRe7uGF,0.666666667,3,0.776800124,0.253401677
1,2314,EllieHill,West Wing Inspiration on Gun Control Laws https://t.co/mhujESp7n4 #SenateDems #Enough #MTPol,0.666666667,1,0.065515698,0.326625257
0,2315,Stephen_Aaron,Do you know why violent crime is down? Most states have relaxed their gun laws #DebateNight #HillaryVsTrump #Debate,0.666666667,1,0.82889939,0.849291161
1,2316,CharlotteCanni1,My most recent op ed. Stage and screen practices can be a model for offstage gun control. https://t.co/927OlqZ4ZN,0.666666667,0,0.464290412,0.299046371
0,2317,ShayneAlbertson,Obama's speech was actually pretty good. He did try to slide in the whole gun control thing though... 😑🙄 but otherwise a very good speech.,0.666666667,0,0.779113141,0.536775958
1,2318,Dr_Batz,A future with data-driven policy... A man can dream.  California Funds Its Own Gun Violence Research Center - WIRED https://t.co/0bvhH6iu1F,0.666666667,1,0.067086181,0.63843486
1,2319,sotea28,"""Steve Kerr Makes Impassioned Plea for Gun Control"" via @TeamStream https://t.co/FBFSUYYIcL",0.6875,1,0.197217214,0.802622881
0,2320,JamSedge,@SethMacFarlane @JIMDETHOMAS exactly And we still improved cockpit and airport security even so. So why not improve gun control ?,0.6875,1,0.651376624,0.648129177
0,2321,nickhodson1,Gun Rights https://t.co/eoec7f2xu9,0.6875,0,0.734206994,0.556941819
1,2322,SpeakerDeLeo,Gun violence is a public health issue &amp; must be treated like one. Our 2014 law includes provisions related to suicide &amp; ways to support MDs https://t.co/0TFXm5UHhD,0.6875,1,0.575761948,0.088455276
1,2323,Patty49er49er,"Klobuchar, Franken join Senate filibuster pushing for tighter gun controls https://t.co/tYKJILhKu4 via @BringMN",0.6875,1,0.965986041,0.732910102
1,2324,JaiMehtaMD,I’m a doctor in a critical-care unit. Here’s what gun violence looks like to me. - The - https://t.co/WmQsfV7XQT https://t.co/vTWUvh8ipt,0.6875,0,0.353433265,0.822369661
1,2325,tulipfrench,Let the CDC Research Gun Violence: End the Dickey Amendment https://t.co/5B93gWi3mX,0.6875,1,0.005483892,0.142449629
1,2326,Fae_Thee,"#NoFlyNoBuy will not stop all gun violence, but we have to start somewhere! We need common sense gun laws! #NoBillNoBreak",0.6875,3,0.838106127,0.866006935
0,2327,rhqjr,Obama Administration Releases Latest Executive Gun Control: https://t.co/iEyrezsb0w via @cheaperthandirt,0.6875,0,0.759135714,0.076199232
1,2328,JarodMboumb,Speak up and demand that Congress act on gun violence prevention: https://t.co/8eSMOQFHIT #DisarmHate via @BarackObama,0.6875,1,0.903032504,0.30060187
0,2329,JimMillerfg1,Gun Company Offers Election Discount: ‘For gun owners this is the most important election ever’ https://t.co/Bw7F0xzj6v via @realalexjones,0.6875,1,0.71851651,0.405683485
1,2330,UppityTheatre,"1 week after the Orlando shooting, our hearts are with our LGBTQ brothers &amp; sisters. We will fight for gun control! https://t.co/NnnfD51549",0.6875,3,0.332610458,0.429086234
1,2331,ssavett,"As he made clear again today, @MarkKirk is a loyal vote for R leaders like McConnell who won't bring up gun safety legislation #ILSen",0.6875,2,0.670456689,0.789270487
1,2332,sirizuphil,"@POTUS  it requires more than action per say,  everybody need to stand up and shout with one voice noooooooo to gun violence.",0.6875,1,0.683125736,0.43368987
1,2333,beaisaacs0n,the freedom to carry a gun surely must rank second to the freedom to live safely without needing to carry a gun,0.6875,3,0.110154184,0.366738926
0,2334,dbnpirate,"@debsellsslc @andersoncooper is hoping he will ask candiates about gun control, SC Justices nominations and immigration",0.6875,0,0.617632559,0.994709691
1,2335,IsaiahGLAC,"GLAC's deepest sympathy to family &amp; friends of the gun violence victims in Ft Lauderdale, FL  #EndGunViolence  #PeaceAndLove  #NowIsTheTime",0.6875,3,0.570040843,0.141321427
0,2336,pineaire7477,good thing they got tough gun laws https://t.co/deLiI9sr3N,0.6875,0,0.43147813,0.212697564
1,2337,smdabbs,I stand against gun violence: I signed up to tweet @ my local representatives every time it occurs https://t.co/b6NfjREEY7 #ShootATweet,0.6875,1,0.687806346,0.105049827
1,2338,Alflamont,"Me&lt; stamina than 76yo @repjohnlewis &amp; all the #NoBillNoBreak team Imperfect cause, but great start 4 gun control leg https://t.co/F3Py1lLSau",0.6875,1,0.262211228,0.780664051
1,2339,emilyyyse,via @npr: Not 'Taking No For An Answer': House Democrats Continue Gun Control Sit-In https://t.co/DHcidy7gpo,0.6875,1,0.725202099,0.398794091
0,2340,whitegirlpaige,@ardenrose186 why don't you check out Switzerland's gun laws &amp; crime rate. They have the lowest crime rate and they have lenient gun laws,0.6875,0,0.349596173,0.726031393
1,2341,DaphnaHarel,"@USRepRodney As my USRep, I am asking you to cross party lines and support #NoBillNoBreak. Gun control should not be a partisan issue.",0.6875,1,0.594216108,0.936215229
1,2342,WeBeFinesClass,@CharlieCrist future Rep Christ needs to speak up about the house Dems sit-in. Show he stands with them on gun violence.,0.6875,1,0.644485821,0.302910703
1,2343,CarolynCpcraig,Keith Ellison tells Maher he wishes Democrats would come out against Second Amendment [VIDEO] https://t.co/Vuv8Vvz5jL,0.6875,0,0.111929786,0.16211306
1,2344,cassie_smith153,"Hoping one day gun violence ends, and wearing snuggies in public isn't shamed. <hashtag> Make America Great Again <\hashtag>",0.6875,1,0.686219943,0.964593935
0,2345,CliffLill,The Australian Gun Ban Conceit: https://t.co/mLZ378HUCS,0.6875,0,0.474627829,0.919687871
1,2346,cutieirish,"⚡ After gun control bills fail, people rally to disarm hatehttps://t.co/f4wLg1KO08",0.6875,1,0.533576452,0.793372284
0,2347,WNeiljohnson,The star of 4 Bourne Identity movies (a man using a gun throughout the movie) is 4 gun controlhttps://t.co/lajP4mNEpI,0.6875,0,0.034863748,0.693640175
1,2348,psycd,Listen to: AMA Declares Gun Violence 'A Public Health Crisis' - https://t.co/r7Yd7kRgOs @PsychologyMedia,0.6875,2,0.437904026,0.687350236
1,2349,Jmhrbh41,We don't want to take away your guns.  We want reasonable gun control measures.  Listen up #NRA.  The people want these killings to stop.,0.6875,3,0.861490325,0.660783195
1,2350,musicaconamor,.@SamsPressShop Will you take action to end gun violence? https://t.co/9LaFdU3tYY via @Everytown,0.6875,1,0.627666825,0.230616312
1,2351,jagger0622,@lumirules @melknepp The core values of the party that has a majority in Congress.Last polls I read most Amer want stricter gun controls.,0.6875,1,0.234098366,0.750650684
0,2352,William94043679,Oregon Senate Bill 941 violates the Second Amendment will you please repeal this mr. President @realDonaldTrump,0.6875,3,0.235796554,0.793008928
1,2353,3ric_k3rr,The 4 moments you shouldn't miss from Senate Democrats' marathon filibuster on gun control https://t.co/0xYULkuHjx,0.6875,0,0.391304316,0.364476652
1,2354,leahleighc,.@RepSwalwell on #Periscope: Sit-in on House Floor to end gun violence #NoBillNoBreak https://t.co/SDj7yrdbHP,0.6875,1,0.110737049,0.931439446
1,2355,ConduruNews,"Race, Gun Control, Inequality, Education, Violence Culture and Drugs &lt;&lt;&lt; All of them are important to discuss &gt;&gt;&gt; https://t.co/X0GgyeSQd9",0.6875,0,0.033937403,0.797544778
0,2356,thierryspecter,@SamBorden @SabrinaSiddiqui Then it's time for gun control.,0.6875,0,0.051323307,0.314155639
1,2357,earwormopera,What gun control advocates can learn from the abolitionists who helped end slavery. https://t.co/hdqELwoa0B,0.6875,1,0.850243643,0.634080355
1,2358,MFinnertyLNP,"Watch: Dem senator wages 15-hour filibuster, claims progress on gun controlhttps://t.co/2M5ueV5zR2",0.6875,1,0.070563646,0.473531578
1,2359,msbeckyconejo,"@msbeckyconejo ""Does TX have a history of gun violence? I don't know but gun ownership is a part of our heritage. A rite of passage.""",0.6875,0,0.314743214,0.348710318
1,2360,DTuckerforNCDSV,Comprehensive new analysis of all 50 states shows strong correlation between gun laws and violence https://t.co/deep46J74N #AmericaUnderFire,0.6875,0,0.252450449,0.893567215
0,2361,noh_bro,Examining Gun Control https://t.co/0jBauHKMwM,0.6875,0,0.198217265,0.418755164
1,2362,terodowd,@maddow Congress must reverse the decision to block the CDC from studying gun violence,0.6875,1,0.04892745,0.227422587
1,2363,BarbaraNecker,23 senators send letter to Senate leaders seeking end to ban on gun violence research https://t.co/FC03wMeHee,0.6875,0,0.478428911,0.925462473
1,2364,ejbeach2,"@kps427 @MichaelSeel I don't think anyone expects there will be 0 gun related murders, but logic says fewer guns=fewer gun related deaths.",0.6875,1,0.286962583,0.141193727
1,2365,jennybonk,.@RepSwalwell on #Periscope: Sit-in on House Floor to end gun violence #NoBillNoBreak https://t.co/3LyCAE9gPo,0.6875,1,0.423453144,0.145973747
1,2366,dsteinle91,.@RepSwalwell on #Periscope: Sit-in on House Floor to end gun violence #NoBillNoBreak https://t.co/Hr38r8KSoD,0.6875,1,0.991070094,0.988753269
1,2367,AllieCarrick,"Incredible. @HouseDemocrats making a stand on gun violence. GOP shut off cameras, mics and they're still going. https://t.co/41eHEMDwJQ",0.6875,1,0.133783439,0.552922276
1,2368,Kcoh_,Senate filibuster ends after Republicans agree to hold vote on gun control measures https://t.co/7bv24op2xj via @vicenews,0.6875,0,0.520582049,0.017007051
1,2369,justhman,Add your voice to the push for gun violence prevention—speak up: https://t.co/XJMiRcI6Kx,0.6875,1,0.553963833,0.257125684
1,2370,lerndelrey,Stop gun violenceStop police brutality Stop the hate,0.6875,1,0.632085653,0.536048836
