idx	word	count_total	0	1
5664	people thank you for protecting us from gun violence	1	0	1
5665	american people	0	0	0
5666	s gun laws	0	0	0
5667	<url> via <user> a	0	0	0
5668	gun control acts	2	2	0
5669	all the gun control acts	0	0	0
5670	good background	0	0	0
5671	good background audio at work this afternoon	2	0	2
5672	think that abolishing the second amendment will	0	0	0
5673	abolishing the second amendment will heal racial tensions happening	1	1	0
5674	abolishing the second amendment will heal racial	0	0	0
5675	not there bipartisan support for no fly no buy	2	0	2
5676	compulsory	0	0	0
5677	if we are not going to get gun control	1	0	1
5678	not going to get compulsory voting	0	0	0
5679	deadly	0	0	0
5680	of gun control a problem	0	0	0
5681	whether they should have access to a	0	0	0
5682	why is that kind of gun control a problem	0	0	0
5683	says coward who could	0	0	0
5684	votes against gun safety at every turn	1	0	1
5685	<allcaps> lgbt </allcaps> amendment but did not	0	0	0
5686	few years needs to look themselves in the eye	0	0	0
5687	s gun control over the last few years	0	0	0
5688	orlando	0	0	0
5689	years needs to look themselves in the eye tonight	0	0	0
5690	gun violence victims	3	0	3
5691	police officers confront obama at town hall	1	0	1
5692	enact serious	0	0	0
5693	many more deaths before we enact serious gun control	2	0	2
5694	instead of punishing and restricting law abiding gun owners	2	2	0
5695	innocent lives	0	0	0
5696	sorry i care about the lost of innocent lives	1	0	1
5697	some republicans talking	0	0	0
5698	s the strict gun control now	2	2	0
5699	dead is unacceptable	0	0	0
5700	be enough to implement gun control in this country	1	0	1
5701	will be enough to implement gun control in this	0	0	0
5702	caliber collection	0	0	0
5703	jewelry made from remnants of gun violence	1	0	1
5704	to be gun violence no matter what you do	1	1	0
5705	rejected yesterday	0	0	0
5706	for someone that acknowledges climate change	0	0	0
5707	<user> <user> for someone that acknowledges climate change	0	0	0
5708	climate	0	0	0
5709	how can you be so pro trump	0	0	0
5710	cbs	0	0	0
5711	trump just said criminals should not have guns	0	0	0
5712	</hashtag> trump just said criminals should not have guns	1	0	1
5713	s	0	0	0
5714	s your solution to gun violence	1	1	0
5715	stranger things is the most compelling argument for the	0	0	0
5716	is the most compelling argument for the second amendment	0	0	0
5717	to get obama to stop talking about gun control	2	2	0
5718	worth	0	0	0
5719	your thoughts and prayers are not worth anything	2	0	2
5720	im not callin you out nothing	0	0	0
5721	not callin you out nothing about you or any	0	0	0
5722	saying it would solve	0	0	0
5723	im not callin you	0	0	0
5724	<user> where have i said she did	0	0	0
5725	on her interviews and her stance on gun control	0	0	0
5726	where have i said she did	0	0	0
5727	these two bills tackle black markets in my community	1	0	1
5728	i have been affected by gun violence daily	0	0	0
5729	mothers fighting	0	0	0
5730	fighting chicago gun violence one block at a time	1	0	1
5731	mothers fighting chicago gun	0	0	0
5732	need to be repealed or replaced today <url> via	1	1	0
5733	laws that need to be repealed or replaced today	1	1	0
5734	will we see that gun control in america is	0	0	0
5735	control in america is <allcaps> not </allcaps> in control	0	0	0
5736	traitors should be convicted of treason and hanged	1	1	0
5737	<user> gun legislaton plays into the hands of	0	0	0
5738	gun legislaton plays into the hands of foreign interests	0	0	0
5739	3 rd grade stdnts lost his mom	0	0	0
5740	rd grade stdnts lost his mom <number> gun violence	1	0	1
5741	does an <number> yr old deal w	0	0	0
5742	i am making	1	0	1
5743	am making the <user> promise to keep my community	1	0	1
5744	u.s. senate vote to block gun	0	0	0
5745	that would keep guns out of dangerous people \u2019	0	0	0
5746	violence prevention reforms that would keep guns out of	0	0	0
5747	keep guns out of dangerous people \u2019 s hands	0	0	0
5748	letting <allcaps> cdc </allcaps> research <emphasis> gun violence	0	0	0
5749	letting <allcaps> cdc </allcaps> research <emphasis>	0	0	0
5750	letting <allcaps> cdc </allcaps>	0	0	0
5751	the cop that shot him is a black officer	1	1	0
5752	video evidence	0	0	0
5753	can do is bang his drum about gun violence	1	1	0
5754	<user> now sweden needs common sense gun laws too	1	1	0
5755	<user> <user> now sweden needs common sense gun laws	0	0	0
5756	sweden needs common sense gun laws too	0	0	0
5757	fact checker rips obama for gun remark <url> via	2	2	0
5758	rips obama for gun remark	0	0	0
5759	does gun control really	0	0	0
5760	<repeated> top <number> gun control myths debunked	1	1	0
5761	control myths	0	0	0
5762	the past month you all became experts in gorillas	0	0	0
5763	antigay slurs after imposing gun ban <url> via	3	0	3
5764	control then why did dems not vote for	0	0	0
5765	gun control then why did dems not vote for	1	1	0
5766	why did dems not vote	0	0	0
5767	illegal to study	0	0	0
5768	the <allcaps> nra </allcaps> and their lackeys in congress	2	0	2
5769	the huffington post	0	0	0
5770	but will not talk about gun violence	0	0	0
5771	republicans	0	0	0
5772	republicans want to \u2018 make america safe again	0	0	0
5773	after	0	0	0
5774	the new gun control movement you \u2019 ve got	0	0	0
5775	\ud83d\udcf7 refinery29	0	0	0
5776	\u2019 ve got to know about after ut austin	0	0	0
5777	promotes	0	0	0
5778	matter </hashtag> is peaceful movement working to end violence	1	0	1
5779	black lives matter	0	0	0
5780	ask for common sense gun control laws	0	0	0
5781	in honor of the <allcaps> lgbtq </allcaps> community	0	0	0
5782	in	0	0	0
5783	higher moral standards are	0	0	0
5784	explain chicago more deaths than a war	0	0	0
5785	representatives <url> explain chicago more deaths than a war	1	1	0
5786	gun vote on floor of house of representatives <url>	0	0	0
5787	use gun laws to stop	0	0	0
5788	wayne lapierre on trying to use gun	0	0	0
5789	lapierre on trying to use gun laws to stop	0	0	0
5790	trying to use gun laws to stop the bad	0	0	0
5791	bee	0	0	0
5792	samantha bee delivers strong message on gun control on	0	0	0
5793	samantha bee delivers strong message on	0	0	0
5794	gun control on	0	0	0
5795	they are responsible for wrecking our morals	1	1	0
5796	they are responsible for wrecking our	0	0	0
5797	wrecking our morals	0	0	0
5798	sandy hook gun manufacturer lawsuit dismissed	3	3	0
5799	control legislation ready	0	0	0
5800	that gun control legislation ready to push through congress	2	0	2
5801	alone eternity	0	0	0
5802	prayers on gun violence will get them there	0	0	0
5803	prayers on gun violence will	0	0	0
5804	not handle <number> seconds with people who think thoughts	0	0	0
5805	is hoping he will ask candiates about gun control	2	2	0
5806	sc justices nominations and	0	0	0
5807	we control that	0	0	0
5808	not so much about gun control as it is	0	0	0
5809	about what \u2019 s in men \u2019 s hearts	0	0	0
5810	the second amendment people	1	1	0
5811	to my parents debate gun control is so interesting	1	0	1
5812	listening to my parents debate	0	0	0
5813	backed ban	0	0	0
5814	backed ban on <allcaps> cdc </allcaps> gun violence research	1	0	1
5815	he talks about gun control to get your mind	0	0	0
5816	gun control to get your mind off of orlando	0	0	0
5817	off of orlando get you look in the other	0	0	0
5818	tomorrow is national gun violence awareness day	0	0	0
5819	hashtag	0	0	0
5820	<user> worst mass shooting in u.s. history	3	0	3
5821	as one who believes in increased gun control measures	2	2	0
5822	crooked hillary \u2019 ad to sell guns and ammo	2	2	0
5823	crooked hillary \u2019 ad	0	0	0
5824	amendment freedom did not cause the tragedy in orlando	2	2	0
5825	not solve	0	0	0
5826	shamed	1	0	1
5827	hoping one day gun violence ends	0	0	0
5828	and wearing snuggies in public is not shamed	0	0	0
5829	gun control measures	0	0	0
5830	common sense gun control measures before the senate today	0	0	0
5831	support for the common sense gun control measures before	0	0	0
5832	california is a joke with its gun laws it	2	2	0
5833	say it had nothing to do with islamic radicals	0	0	0
5834	we need gun laws but it	0	0	0
5835	we need gun laws	0	0	0
5836	gun laws but it	0	0	0
5837	<url> via <user> <user>	0	0	0
5838	sandy hook victim venteran	0	0	0
5839	loss	0	0	0
5840	about gun control is being complacent in the face	0	0	0
5841	face of violence	0	0	0
5842	control is being complacent in the face of violence	0	0	0
5843	look into	0	0	0
5844	of americans first you should look into gun control	0	0	0
5845	want to put the safety of americans first you	0	0	0
5846	wants stricter gun control	0	0	0
5847	never </allcaps> said she would <allcaps> abolish </allcaps> it	0	0	0
5848	said she would <allcaps> abolish </allcaps> it	0	0	0
5849	<user> <user> she just said she did not approve	0	0	0
5850	not taking any real action on gun control earlier	1	0	1
5851	for not taking any real action on gun control	0	0	0
5852	insinuating violence against hillary clinton	0	0	0
5853	\ud83d\udd37 \ud83d\udd37 \ud83d\udd37 \ud83d\udd37 \ud83d\udd37 \ud83d\udd37 \ud83d\udd37 breaking news	1	0	1
5854	clinton </hashtag> \ud83d\udd37 \ud83d\udd37 \ud83d\udd37 \ud83d\udd37 \ud83d\udd37 \ud83d\udd37 \ud83d\udd37	0	0	0
5855	for our enemies and unbalance idiots to do harm	1	1	0
5856	nra </allcaps> gun policies make it easy for our	0	0	0
5857	nra </allcaps> gun policies	0	0	0
5858	and the right to defend ourselves under the second	0	0	0
5859	defend ourselves	1	1	0
5860	<allcaps> nra </allcaps> and the right to defend ourselves	0	0	0
5861	<user> a gun is not an assault weapon	2	2	0
5862	died due	0	0	0
5863	guns hate gun violence as well	0	0	0
5864	wear orange </hashtag> for gun violence awareness day	0	0	0
5865	because	0	0	0
5866	should not be able to get access to a	2	2	0
5867	criminal should not be able to get access to	0	0	0
5868	another explanatory	0	0	0
5869	must be another explanatory variable	1	0	1
5870	explanatory variable	0	0	0
5871	try this muslim control thing	0	0	0
5872	still do not understand how people	1	1	0
5873	</hashtag> gun violence awareness day <user> <user> <user>	0	0	0
5874	</hashtag> on <date> for national gun violence awareness day	0	0	0
5875	do not want to here anymore about gun control	0	0	0
5876	unless	0	0	0
5877	not unless we are now going to ban trucks	0	0	0
5878	regulated	0	0	0
5879	states constitution is one of the most controversial amendments	1	0	1
5880	a well regulated militia	1	0	1
5881	being necessary to the	0	0	0
5882	gees in a country with heavy gun control laws	1	1	0
5883	have a bunch of democrats in	0	0	0
5884	democrats in	0	0	0
5885	backs hillary clinton and pledges help with primary	1	0	1
5886	group backs hillary clinton and pledges help with primary	1	0	1
5887	<user> <user> <user> gun do not kill people	0	0	0
5888	gun control will not stop people from killing people	1	1	0
5889	gun cannot trigger	0	0	0
5890	the second amendment but use guns to make movies	1	1	0
5891	look another hollywood liberal who does not believe in	0	0	0
5892	control please look at what happened with the u.s.s.r	0	0	0
5893	you support gun control please look at what happened	0	0	0
5894	england after they banned guns	1	1	0
5895	<allcaps> not </allcaps> have voted against gun control measures	2	0	2
5896	i stand with those who sit	1	0	1
5897	president on gun control measures after shooting	1	0	1
5898	on gun control measures after shooting	0	0	0
5899	honored	0	0	0
5900	victims program does to help victims of domestic abuse	1	0	1
5901	best cartoon response to the gun control crowd	0	0	0
5902	cartoon response to the gun control crowd <allcaps> ever	0	0	0
5903	cartoon response	0	0	0
5904	response to the gun control crowd <allcaps> ever </allcaps>	0	0	0
5905	weigh in on second amendment rights and gun control	0	0	0
5906	second amendment rights and gun control	1	1	0
5907	am irritated	0	0	0
5908	and their stupid views on politics and gun control	1	0	1
5909	politics and	0	0	0
5910	we must have a vote against gun violence </allcaps>	1	0	1
5911	s strictest gun laws	2	2	0
5912	city in america also has some of the nation	0	0	0
5913	blocked any <allcaps> gun control </allcaps> action	1	0	1
5914	republicans let <allcaps> nra </allcaps> win again	0	0	0
5915	fighting terrorism even if	0	0	0
5916	even if it would not necessarily help in this	0	0	0
5917	practical border control is effective in	0	0	0
5918	realistic	0	0	0
5919	a larger topic	0	0	0
5920	this is out of control along with terrorism	0	0	0
5921	persistent	0	0	0
5922	your persistent advocacy for sensible common sense gun control	1	0	1
5923	persistent advocacy	0	0	0
5924	only plausible excuse trump can have	0	0	0
5925	plausible excuse	0	0	0
5926	do not actually know what the second amendment says	0	0	0
5927	the <percent> who want stricter gun control laws	1	0	1
5928	the senate dems filibustering with	0	0	0
5929	has held <number> moments of silence on gun violence	2	0	2
5930	told y </allcaps>	0	0	0
5931	constitution	0	0	0
5932	the u.s. constitution and second amendment on the side	0	0	0
5933	psychopath because i	0	0	0
5934	a psychopath because i want to stop gun violence	2	0	2
5935	attackers in paris had no trouble acquiring completely illegal	2	2	0
5936	paris had no trouble acquiring completely illegal	0	0	0
5937	obviously	0	0	0
5938	control will not stop <percent> of all shootings ever	1	0	1
5939	weapons	0	0	0
5940	we called for action	0	0	0
5941	dc when we called for action against gun violence	2	0	2
5942	ban as public rejects gun bans in record numbers	1	1	0
5943	auto ban as public rejects gun bans in record	0	0	0
5944	gun bans in record numbers	0	0	0
5945	god the second amendment allows us to protect ourselves	1	1	0
5946	the second amendment allows us to protect ourselves	0	0	0
5947	the second amendment allows us	0	0	0
5948	clear message that our second amendment rights are non	2	2	0
5949	that our second amendment rights are non	0	0	0
5950	sending your thoughts and prayers and start taking action	2	0	2
5951	the gun violence going on	0	0	0
5952	got to stop	0	0	0
5953	time with all the gun violence going on in	0	0	0
5954	the following alternatives should i buy in case <allcaps>	0	0	0
5955	gun laws are strict where i live	0	0	0
5956	gun laws are strict	0	0	0
5957	alternatives should i buy in case <allcaps> shtf </allcaps>	0	0	0
5958	dedicated	0	0	0
5959	psa </allcaps> dedicated to the gun violence awareness movement	1	0	1
5960	accountable	0	0	0
5961	for smart gun control or go home with your	0	0	0
5962	gop </allcaps> voters need to hold their leaders accountable	0	0	0
5963	gun control or go home with your <allcaps> nra	0	0	0
5964	accidental and mass shootings drug and gang violence	0	0	0
5965	mass shootings drug and gang violence and police shootings	2	0	2
5966	know why liberal hollywood never ceases to disappoint me	2	2	0
5967	liberal	0	0	0
5968	his loud minority supporters are the only gun owners	1	0	1
5969	his loud minority supporters are the only	0	0	0
5970	artist makes statement about gun	0	0	0
5971	makes statement about gun violence in skies above american	0	0	0
5972	statement about gun	0	0	0
5973	statement about gun violence in skies above american cities	0	0	0
5974	gun laws just mean less good people can have	1	1	0
5975	good people can have them and more criminals can	0	0	0
5976	gun laws actually have more gun violence because only	0	0	0
5977	laws actually have more gun violence because only the	0	0	0
5978	places with stricter gun laws actually	0	0	0
5979	gun violence because only the bad side can get	0	0	0
5980	do not be afraid to reach across any aisle	1	0	1
5981	i will continue to be vocal	0	0	0
5982	nor am	0	0	0
5983	gun control is a health	0	0	0
5984	was not the shooter they so quick to blame	0	0	0
5985	blame a black man cause he had a gun	0	0	0
5986	california lawmakers	0	0	0
5987	a university of california research center on gun violence	0	0	0
5988	california lawmakers create	0	0	0
5989	lawmakers	1	0	1
5990	for gun violence awareness day	0	0	0
5991	wear orange </hashtag> gun violence awareness day	0	0	0
5992	<user> stop blaming guns for killing people	3	3	0
5993	like aristotle	0	0	0
5994	events like truth about gun violence should be broadcast	1	1	0
5995	about gun violence should be broadcast	0	0	0
5996	covering	0	0	0
5997	<number> covering chicago gun violence	1	0	1
5998	covering chicago gun violence	0	0	0
5999	decrepit motherfucker	0	0	0
6000	<number> million you accepted from the <allcaps> nra </allcaps>	1	0	1
6001	<allcaps> nra	0	0	0
6002	that guns are not the issue <allcaps> oh ok	1	0	1
6003	of senseless gun violence	0	0	0
6004	victims and gun advocates change each other \u2019 s	0	0	0
6005	can gun victims and gun advocates	0	0	0
6006	and gun advocates change each other \u2019 s minds	0	0	0
6007	put an	0	0	0
6008	us put an end to gun violence	0	0	0
6009	let us put an end to gun	0	0	0
6010	could you imagine <user> taking more rights away	1	1	0
6011	you imagine <user> taking more rights away	0	0	0
6012	rights away	0	0	0
6013	find it mind blowing that people cannot	0	0	0
6014	that people cannot find anything positive about the second	0	0	0
6015	people cannot find anything positive about the second amendment	0	0	0
6016	while <user> and <user> talk about trump	1	0	1
6017	probably think	0	0	0
6018	probably think all those countries need more gun control	1	1	0
6019	countries need	0	0	0
6020	think that is evident with the second amendment comment	1	1	0
6021	there was no violent intent until they	0	0	0
6022	no violent intent	0	0	0
6023	deliver massive defeat to gun grabbers	0	0	0
6024	grabbers	0	0	0
6025	know but gun ownership is a part of our	0	0	0
6026	does tx have a history of gun violence	0	0	0
6027	but gun ownership is a part of our heritage	0	0	0
6028	1 st	0	0	0
6029	s 1 st gun violence research center <url>	0	0	0
6030	congress refuses	0	0	0
6031	<user> the criminal in milwaukee had a illegal gun	2	2	0
6032	i deal with black gun violence daily	1	1	0
6033	with black gun violence daily	0	0	0
6034	laws in the us were similar to the uk	1	1	0
6035	<user> when you get better gun laws	0	0	0
6036	schumer posts bottomless pic to raise awareness for	0	0	0
6037	awareness for gun control <url> who cares <allcaps> lol	1	1	0
6038	posts bottomless pic to raise awareness for gun control	0	0	0
6039	<user> thanks for putting	0	0	0
6040	thanks for putting	0	0	0
6041	with a gun is a good person with a	0	0	0
6042	holder \u2019 s \u2018 fast and furious \u2019 operation	1	1	0
6043	attacks came from obama and holder \u2019 s \u2018	0	0	0
6044	attacks came from obama	0	0	0
6045	not more gun confiscations	0	0	0
6046	<user> what we need is democrat control	0	0	0
6047	democrat	0	0	0
6048	but dying by abortion is fine	2	2	0
6049	toddlers dying by gun is unacceptable	0	0	0
6050	what	0	0	0
6051	the discussion in the aftermath should focus on	1	0	1
6052	the aftermath should focus on	0	0	0
6053	clinton supports reforms to	0	0	0
6054	why <user> clinton supports reforms to end gun violence	1	0	1
6055	clinton	0	0	0
6056	should not be this hard to fight gun violence	2	2	0
6057	should not be this hard	0	0	0
6058	the victims had a gun lives would have been	1	1	0
6059	a gun lives would have been	0	0	0
6060	think after ytd that ppl would want stricter gun	1	0	1
6061	not understand people who are going to vote trump	0	0	0
6062	they are islamic terrorists that hate americans	0	0	0
6063	do not make it about gun control	0	0	0
6064	islamic terrorists that hate americans	0	0	0
6065	it about gun control or against a certain people	0	0	0
6066	not just gun violence but notably violence against blacks	2	0	2
6067	<number> awful tragedies within <number>	0	0	0
6068	time to review our gun laws	0	0	0
6069	america it is time to review our gun laws	0	0	0
6070	about <allcaps> sweeping </allcaps> gun control	0	0	0
6071	senate blocks gun control measures and accomplishes	0	0	0
6072	and representing americans who want gun violence to end	1	0	1
6073	for americans like me who want gun violence to	0	0	0
6074	declares <number>	0	0	0
6075	gun violence awareness day in	0	0	0
6076	<number> gun violence awareness day in worcester	0	0	0
6077	gun control just lost	0	0	0
6078	control or gun safety would not have stopped this	2	2	0
6079	gun control just	0	0	0
6080	<user> <user> <user> gun control just lost this	1	1	0
6081	california legislature approves gun violence	1	0	1
6082	california legislature approves gun violence research institute	1	0	1
6083	have the <allcaps> toughest </allcaps> gun laws in america	1	1	0
6084	they have the <allcaps> toughest </allcaps> gun laws in	0	0	0
6085	control when both would have helped cause this and	0	0	0
6086	when both would have helped cause this and make	0	0	0
6087	defend mass immigration from muslim nations and gun control	0	0	0
6088	would have helped cause this and make it worse	0	0	0
6089	repeal the ban on	0	0	0
6090	voted to repeal the ban on semi	0	0	0
6091	he voted to repeal the ban on semi	0	0	0
6092	he voted to repeal the	0	0	0
6093	not about gun control	0	0	0
6094	baton rouge	0	0	0
6095	of conviction to end gun violence in our nation	0	0	0
6096	courage of conviction to end gun violence in our	0	0	0
6097	least	0	0	0
6098	have some teens wanting to stop gun violence now	2	0	2
6099	studying	0	0	0
6100	to block the <allcaps> cdc </allcaps> from studying gun	1	0	1
6101	must reverse the decision to block the <allcaps> cdc	0	0	0
6102	disappointed in your leadership on common sense gun control	2	0	2
6103	never stop fighting	0	0	0
6104	<user> please never stop fighting to end gun violence	1	0	1
6105	but by all means blame the <user>	1	1	0
6106	restrictive gun laws in	0	0	0
6107	now the anti gun control ppl will say	1	0	1
6108	a night already devoid of stars <allcaps> mlk </allcaps>	1	1	0
6109	adding deeper darkness to a night already devoid of	0	0	0
6110	violence <number> violence multiplies violence adding deeper darkness to	0	0	0
6111	push his	0	0	0
6112	to push his own political agenda on gun control	1	1	0
6113	political agenda on	0	0	0
6114	and names of gun violence victims on house floor	1	0	1
6115	<user> <user> town hall starts <allcaps> now </allcaps>	0	0	0
6116	tweet your questions on gun violence w	1	0	1
6117	our us congress continues to do nothing about it	1	0	1
6118	us congress	0	0	0
6119	oops does not fit the agenda let us ignore	2	2	0
6120	of strict gun laws in	0	0	0
6121	eye roll	1	0	1
6122	donald trump sounds like he just read	0	0	0
6123	in an elected office will vote for gun control	1	0	1
6124	in an elected office will vote for gun	0	0	0
6125	gun laws similar to australia who has banned guns	1	1	0
6126	like to impose gun laws similar to australia who	0	0	0
6127	like to impose gun laws similar to	0	0	0
6128	isn \u2019 t banned from studying	0	0	0
6129	</allcaps> isn \u2019 t banned from studying gun violence	0	0	0
6130	t banned from	0	0	0
6131	\u2019 s just too scared to do its job	0	0	0
6132	salmostasifthoughtsand prayersare notenoughtoendgun	0	0	0
6133	<allcaps> salmostasifthoughtsand prayersare notenoughtoendgun violence </allcaps>	1	0	1
6134	notenoughtoendgun violence	0	0	0
6135	we be requesting muslim control for	0	0	0
6136	request gun control for istanbul or should we	0	0	0
6137	requesting	0	0	0
6138	requesting muslim control for the rest of the world	0	0	0
6139	after its own mass shootings	2	0	2
6140	the number of shootings dropped	0	0	0
6141	we do not need stricter gun laws	2	2	0
6142	this would never happen in canada	0	0	0
6143	see legislators taking action for what they believe in	0	0	0
6144	legislators taking action	0	0	0
6145	matter what you are opinion is on gun control	0	0	0
6146	the gun laws should not be changed at	2	2	0
6147	gun laws should	0	0	0
6148	amazing	0	0	0
6149	taking a stand for a vote on gun violence	1	0	1
6150	u.s. house	0	0	0
6151	from the city with the strongest gun control laws	1	1	0
6152	with the strongest gun control laws	0	0	0
6153	strongest gun control laws	0	0	0
6154	in using a gun for self defense	0	0	0
6155	so we going to do anything about guns	0	0	0
6156	is a <number> in a billion chance in using	0	0	0
6157	a shooting	1	0	1
6158	shooting so close to home is a reality check	0	0	0
6159	a shooting so close to home is a reality	0	0	0
6160	killed in new year gun attack at istanbul nightclub	1	1	0
6161	gun attack at	0	0	0
6162	at least <number> killed	0	0	0
6163	the gun control farce	2	2	0
6164	control farce	0	0	0
6165	signs stringent gun measures	0	0	0
6166	governor signs stringent gun measures	2	0	2
6167	i have a very strict gun control policy	1	1	0
6168	i have a very strict gun	0	0	0
6169	for standing up and demanding action on gun control	1	0	1
6170	<user> your gun control libtards are stupid	2	2	0
6171	histroy </hashtag>	0	0	0
6172	ridiculous	0	0	0
6173	so many mentally ill people gain access to guns	2	0	2
6174	ask chicago how their tough gun laws r doing	2	2	0
6175	watch obama say gun control is the	2	2	0
6176	obama say gun	0	0	0
6177	must pass	0	0	0
6178	sad day gun violence once again on our children	1	0	1
6179	gun control laws must pass	0	0	0
6180	gun ban at <number> year low <url> via <user>	1	1	0
6181	voter support for gun ban at <number> year low	0	0	0
6182	executive order as voter support for gun ban at	0	0	0
6183	over gun violence a voice where it really matters	0	0	0
6184	for giving us who lost someone over gun violence	0	0	0
6185	but logic says fewer guns	1	0	1
6186	anyone expects there will be <number> gun related murders	1	0	1
6187	with gun owners and gun reform advocates <url> via	1	0	1
6188	empathy with gun owners and gun reform advocates <url>	0	0	0
6189	that the second amendment is <allcaps> destroying </allcaps> lives	0	0	0
6190	it infuriates me that some americans refuse	0	0	0
6191	me that some americans refuse to open their eyes	0	0	0
6192	gun runner this week	0	0	0
6193	mention that gun supply comes from in and wi	2	0	2
6194	gun violence prevention group or <number> modern politician that	2	0	2
6195	the percentage of law abiding gun owners committing crime	3	3	0
6196	cant seem to stop shooting themselves in the feet	2	2	0
6197	<allcaps> gop </allcaps> should rethink gun control	0	0	0
6198	gun violence by making gifs	0	0	0
6199	violence archive </hashtag> <number> gun deaths in the last	0	0	0
6200	about gun violence by making gifs with data from	0	0	0
6201	gun deaths in the last <number> days is sickening	0	0	0
6202	policy team cheered murder of	0	0	0
6203	sandy hook shooter got the gun from his house	2	2	0
6204	do not shoot people	1	1	0
6205	common sense gun safety	0	0	0
6206	enforcing of the already harsh gun laws	1	0	1
6207	just enforcing of the already harsh gun laws	0	0	0
6208	harsh gun laws	0	0	0
6209	debating on more gun laws or less gun laws	2	2	0
6210	night club has reporters and government officials debating on	0	0	0
6211	upholds	0	0	0
6212	scotus </hashtag> tie blocks <allcaps> dapa </allcaps> for undoc	1	0	1
6213	</hashtag> tie blocks <allcaps> dapa </allcaps> for undoc	0	0	0
6214	to the point where all guns are taken away	1	0	1
6215	a certain limit	0	0	0
6216	he was denied his second amendment rights	1	0	1
6217	mlk </allcaps> wanted to protect his family from terrorists	0	0	0
6218	mlk </allcaps> wanted to protect his	0	0	0
6219	the president attacks the gun rights of law	1	1	0
6220	president attacks the gun rights of law	1	1	0
6221	kicked	0	0	0
6222	pledge to be a gun violence prevention voter <url>	1	0	1
6223	vocal majority </hashtag> tour kicked off today in orlando	0	0	0
6224	hold senate floor in push for gun control <url>	0	0	0
6225	democrats hold senate floor in push	0	0	0
6226	condemns the act of hate and terrorism in orlando	1	0	1
6227	<allcaps> jac	0	0	0
6228	from <allcaps> bare	0	0	0
6229	jim	0	0	0
6230	part <number>	0	0	0
6231	trudeau	0	0	0
6232	we have gun control	0	0	0
6233	<user> <user> our parliament is <percent> women	0	0	0
6234	<user> our parliament is <percent> women	0	0	0
6235	already seen	0	0	0
6236	jumping on the gun violence speeches	0	0	0
6237	to retract those	0	0	0
6238	already seen people jumping on the gun violence speeches	0	0	0
6239	gun violence prevention advocates agree	1	0	1
6240	enough is	0	0	0
6241	think the orlando shooting is a gun control problem	2	2	0
6242	need new gun laws to prevent these horrendous crimes	3	3	0
6243	prayfor dallas	0	0	0
6244	pd </hashtag> everytown for gun safety moms demand action	1	0	1
6245	<user> when is it	0	0	0
6246	finger	0	0	0
6247	solution to gun violence is at our finger tips	1	1	0
6248	here we go	0	0	0
6249	orlando shooting </hashtag> involves issues about gun control	0	0	0
6250	orlando shooting </hashtag> involves issues about gun	0	0	0
6251	orlando shooting </hashtag> involves	0	0	0
6252	just want people to stop dying because of gun	1	0	1
6253	to stop dying	0	0	0
6254	that gun control prevents violence	2	2	0
6255	gun control prevents violence	0	0	0
6256	menace	0	0	0
6257	do not let this menace win	1	0	1
6258	dt is inciting gun violence	0	0	0
6259	children brutally killed	0	0	0
6260	move towards gun control in light of mass shootings	1	0	1
6261	brutally killed but will not support any move towards	0	0	0
6262	in paris terrorist attacks came from obama and holder	2	2	0
6263	attacks came	0	0	0
6264	is law abiding citizens from protecting their loved ones	3	3	0
6265	give proceeds	0	0	0
6266	thru june to victims of	1	0	1
6267	s gun takes big stand on gun ctrl	0	0	0
6268	<allcaps> live </allcaps>	0	0	0
6269	house dems	0	0	0
6270	because the demon orlando shooter would follow gun laws	2	2	0
6271	blame <allcaps> nra	0	0	0
6272	we need to end gun violence now	0	0	0
6273	<user> do not give up	0	0	0
6274	was a hatecrime from	0	0	0
6275	them no matter how much gun control there is	1	1	0
6276	gun control seems to be working out so well	2	2	0
6277	</allcaps> saved lives cuz a good guy had	0	0	0
6278	gun </allcaps> saved lives cuz a	0	0	0
6279	saved lives	0	0	0
6280	gun </allcaps> saved lives cuz a good	0	0	0
6281	<user> neither <user> nor <user> are anti gun	1	0	1
6282	pro sensible	0	0	0
6283	disarm hate </hashtag> love will win	1	0	1
6284	<user> the public want action on gun violence	1	0	1
6285	funding	1	0	1
6286	we need more funding and data for firearms research	1	0	1
6287	post lists of who voted against the gun reg	1	0	1
6288	the gun reg	0	0	0
6289	<user> <user> add truck control to airplane	1	1	0
6290	extremists	0	0	0
6291	pressure cooker and gun control	0	0	0
6292	am devastated	0	0	0
6293	lgbt </allcaps> community and all victims of gun violence	2	0	2
6294	dems continue <number> demand action to end gun violence	1	0	1
6295	teen killed in shooting months after he spoke	0	0	0
6296	spoke out against gun violence with <user> <url> via	1	0	1
6297	after he spoke out against gun violence with <user>	0	0	0
6298	prohibition	0	0	0
6299	confusing gun violence and prejudice today with 1 8	0	0	0
6300	with 1 8 9 0 s prohibition in chicago	0	0	0
6301	violent crime is down and gun ownership is up	2	2	0
6302	mass shootings since sandy hook	1	0	1
6303	s roughly one gun for every person in america	0	0	0
6304	laws they automatically assume people are taking theirs guns	2	2	0
6305	term safer gun laws they automatically assume people are	0	0	0
6306	pointless	0	0	0
6307	i ever hear ppl arguing will just be ignored	1	0	1
6308	they are pointless	0	0	0
6309	not to be taken lightly	0	0	0
6310	gun violence is not to be taken lightly people	1	1	0
